ovaries by stage	TR62176|c0_g1_i2	1424	4.8476	5.6253	1.779e-35	NA		NA	PFAM (JHBP), SMART (SIGNAL, JHBP)	No	FALSE
ovaries by stage	TR208499|c0_g1_i1	1428	32.707	2.7518	1.9501e-35	NA		valacyclovir hydrolase	PFAM (Abhydrolase_1, Lipase_3), SMART (TRANS)	No	FALSE
ovaries by stage	TR203503|c0_g1_i1	1429	43.283	3.063	1.9647e-35	NA		Inherit from euNOG: Major Facilitator Superfamily	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	No	FALSE
ovaries by stage	TR226544|c0_g1_i1	1431	105.77	6.1047	2.0395e-35	NA		transferase activity, transferring acyl groups other than amino-acyl groups	PFAM (Acyl_transf_3), SMART (TRANS, NRF, SIGNAL)		FALSE
ovaries by stage	TR224524|c0_g1_i7	1432	30.73	2.5798	2.1656e-35	NA		FGGY family of carbohydrate kinases, N-terminal domain	PFAM (FGGY_N)	No	FALSE
ovaries by stage	TR254123|c0_g1_i1	1433	83.37	4.0206	2.2392e-35	NA		NA	SMART (ZM, COIL)	No	FALSE
ovaries by stage	TR232364|c1_g3_i1	1434	120.06	1.6781	2.2542e-35	NA	FATP	fatty acid transport protein	PFAM (AMP-binding), SMART (TRANS)	No	FALSE
ovaries by stage	TR237661|c1_g1_i1	1439	75.417	1.8791	2.4506e-35	NA		Organic cation transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	No	FALSE
ovaries by stage	TR214073|c0_g2_i2	1441	242.67	8.2029	2.5702e-35	NA		Ankyrin repeat	PFAM (Ank), SMART (ANK)		FALSE
ovaries by stage	TR237625|c7_g1_i3	1443	19.939	2.9341	2.6715e-35	NA		AMP dependent coa ligase	PFAM (AMP-binding)	No	FALSE
ovaries by stage	TR281567|c1_g2_i1	1444	211.69	-1.2963	2.6718e-35	NA	XPR1	Xenotropic and polytropic retrovirus receptor 1	PFAM (SPX, EXS), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR257949|c0_g2_i1	1445	69.011	4.9342	2.786e-35	NA		Peptidase C26	PFAM (Peptidase_C26, GATase), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR43709|c0_g1_i1	1446	282.4	-1.2103	2.938e-35	NA		Zinc knuckle	PFAM (zf-CCHC), SMART (ZnF_C2HC, COIL)	No	FALSE
ovaries by stage	TR239580|c2_g1_i1	1448	129.2	-1.4049	3.1003e-35	dyrk2		S_TKc	PFAM (Pkinase_Tyr, Pkinase, APH), SMART (S_TKc, STYKc)	No	FALSE
ovaries by stage	TR273825|c0_g1_i1	1449	43.193	2.5175	3.1464e-35	NA		ZIP Zinc transporter	PFAM (Zip), SMART (TRANS)	No	FALSE
ovaries by stage	TR276299|c0_g1_i2	1451	18.849	7.853	3.3775e-35	NA		OHCU decarboxylase	PFAM (OHCU_decarbox)	No	FALSE
ovaries by stage	TR247042|c0_g5_i1	1452	20.159	2.742	3.5069e-35	NA		CENP-B N-terminal DNA-binding domain	PFAM (CENP-B_N, DDE, Transposase_Tc5), SMART (CENPB)		FALSE
ovaries by stage	TR246622|c0_g1_i1	1453	49.34	-2.0203	3.5709e-35	NA		Protein of unknown function (DUF667)	PFAM (DUF667)	No	FALSE
ovaries by stage	TR220389|c0_g1_i1	1454	155.19	-2.0427	3.6306e-35	rpL13	RPL13	60S ribosomal protein L13	PFAM (Ribosomal_L13e)	No	FALSE
ovaries by stage	TR267297|c1_g3_i1	1456	67.681	-1.6398	3.8691e-35	NA		Pfam:DUF1740	PFAM (DUF1740), SMART (COIL)	No	FALSE
ovaries by stage	TR243755|c4_g1_i1	1459	31.153	6.7354	3.99e-35	NA	ANKRD6	ankyrin repeat domain 6	PFAM (Ank), SMART (ANK, COIL)		FALSE
ovaries by stage	TR252895|c0_g1_i2	1461	56.335	-3.8191	4.3031e-35	NA		Double-stranded RNA binding motif	PFAM (dsrm), SMART (DSRM)	No	FALSE
ovaries by stage	TR216357|c0_g1_i1	1464	45.095	-2.1174	4.6015e-35	NA	NVL	Nuclear VCP-like	PFAM (AAA, RuvB_N, AAA_2, Zeta_toxin, AAA_5), SMART (AAA, COIL)	No	FALSE
ovaries by stage	TR229898|c0_g3_i4	1466	11.382	7.2126	5.0427e-35	NA		Major Facilitator Superfamily	PFAM (MFS_1), SMART (TRANS)	No	FALSE
ovaries by stage	TR213350|c2_g1_i3	1467	4.0444	5.3704	5.1488e-35	NA		Major Facilitator Superfamily	PFAM (MFS_1, DUF894), SMART (TRANS)	No	FALSE
ovaries by stage	TR245319|c6_g6_i1	1469	14.324	2.5321	5.2979e-35	NA		NA		No	FALSE
ovaries by stage	TR240813|c1_g2_i1	1471	122.27	-1.9808	5.5027e-35	NA		NA	SMART (TRANS)	No	FALSE
ovaries by stage	TR284950|c2_g1_i1	1472	18.086	3.8516	5.5232e-35	NA		Inherit from opiNOG: Kruppel-like factor 5 (intestinal)	PFAM (Ank, zf-C2H2, PRANC), SMART (ZnF_C2H2, ANK, COIL)	No	FALSE
ovaries by stage	TR264520|c0_g1_i1	1474	48.485	-3.011	5.8312e-35	NA	RAD51	DNA repair protein Rad51	PFAM (Rad51, RecA, KaiC), SMART (AAA, HhH1)	No	FALSE
ovaries by stage	TR196052|c0_g1_i1	1475	635.95	8.0605	6.2081e-35	NA		NA	SMART (SIGNAL)	No	FALSE
ovaries by stage	TR234414|c0_g1_i1	1476	64.141	-1.5118	7.2348e-35	NA		NA		No	FALSE
ovaries by stage	TR274709|c0_g1_i1	1478	72.984	-1.375	7.5138e-35	NA		Phd finger protein	PFAM (PHD), SMART (PHD, RING, COIL)	No	FALSE
ovaries by stage	TR261381|c0_g1_i1	1480	202.36	1.0914	8.3425e-35	NA	CDK8	Component of the Mediator complex, a coactivator involved in regulated gene transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors	PFAM (Pkinase_Tyr, Pkinase, Aldo_ket_red), SMART (S_TKc, COIL, STYKc)	No	FALSE
ovaries by stage	TR67850|c0_g3_i1	1487	264.52	5.537	9.2382e-35	NA		3-hydroxyacyl-CoA	PFAM (3HCDH_N, 3HCDH, Pyr_redox, AlaDh_PNT_C, NAD_binding_2, NAD_Gly3P_dh_N, F420_oxidored, UDPG_MGDP_dh_N, GIDA), SMART (TRANS)	No	FALSE
ovaries by stage	TR269802|c0_g1_i1	1489	35.857	2.3547	9.411e-35	NA	T3DH	Catalyzes the cofactor-independent reversible oxidation of gamma-hydroxybutyrate (GHB) to succinic semialdehyde (SSA) coupled to reduction of 2-ketoglutarate (2-KG) to D-2- hydroxyglutarate (D-2-HG). L-3-hydroxybutyrate (L-3-OHB) is also a substrate for HOT when using 2-KG as hydrogen acceptor, resulting in the formation of D-2-HG (By similarity)	PFAM (Fe-ADH, DHQ_synthase)	No	FALSE
ovaries by stage	TR240566|c0_g1_i1	1491	125.21	1.0787	9.5197e-35	sip3		Inherit from KOG: Ring finger protein	SMART (TRANS)	No	FALSE
ovaries by stage	TR201776|c0_g1_i1	1497	148.62	-1.437	1.0556e-34	NA		ras-related GTP-binding protein	PFAM (Gtr1_RagA, Arf, SRPRB, Miro, GTP_EFTU, Ras), SMART (COIL)	No	FALSE
ovaries by stage	TR205797|c0_g5_i3	1498	98.943	-1.2787	1.2279e-34	archipelago	AGO	FBOX	PFAM (WD40, F-box), SMART (WD40, FBOX)	No	FALSE
ovaries by stage	TR202110|c1_g1_i1	1499	176.33	-2.4457	1.232e-34	NA		SHNi-TPR	PFAM (SHNi-TPR), SMART (COIL)	No	FALSE
ovaries by stage	TR243748|c3_g1_i5	1500	102.6	-1.7573	1.2349e-34	NA	FNE	RNA-binding protein	PFAM (RRM_1), SMART (RRM)	No	FALSE
ovaries by stage	TR247027|c1_g1_i1	1501	27.496	2.587	1.2358e-34	NA	FORM3	FH2	PFAM (Drf_FH3, FH2, Drf_GBD), SMART (COIL, FH2, Drf_FH3)	No	FALSE
ovaries by stage	TR261701|c0_g1_i1	1504	26.973	-2.2858	1.3106e-34	NA		Inherit from biNOG: FAST kinase domains 5	PFAM (RAP, FAST_1), SMART (RAP, TRANS)	No	FALSE
ovaries by stage	TR235035|c0_g1_i1	1505	89.174	6.2314	1.3466e-34	NA		aspartic-type endopeptidase activity	PFAM (Asp, A1_Propeptide), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR206720|c0_g1_i1	1509	45.721	5.9292	1.4447e-34	NA		dehydrogenase reductase SDR family member 11-like	PFAM (adh_short, KR, Epimerase)	No	FALSE
ovaries by stage	TR256723|c7_g4_i3	1512	103.06	-1.8541	1.5928e-34	NA	MCM3	Minichromosome maintenance complex component 3	PFAM (MCM, Mg_chelatase), SMART (MCM, AAA, COIL)	No	FALSE
ovaries by stage	TR239867|c1_g1_i3	1513	137.25	7.3515	1.671e-34	NA		NA	SMART (TRANS)	No	FALSE
ovaries by stage	TR232350|c0_g1_i2	1516	74.226	-3.5286	1.8226e-34	NA	PMS2	DNA mismatch repair protein	PFAM (DNA_mis_repair, HATPase_c, MutL_C, SAM_1, Ank), SMART (MutL_C, HATPase_c, COIL, ANK)	No	FALSE
ovaries by stage	TR103291|c0_g1_i1	1517	168.67	-1.4765	1.8373e-34	NA		NA		No	FALSE
ovaries by stage	TR228883|c0_g1_i1	1520	31.363	-2.3876	1.942e-34	NA		Methyltransferase domain	PFAM (Methyltransf_11, Methyltransf_12, Ubie_methyltran, Hydroxy-O-Methy, MetW, MTS, TehB)	No	FALSE
ovaries by stage	TR234591|c0_g1_i2	1521	65.121	2.9453	1.9667e-34	NA	JHEH2	juvenile hormone epoxide hydrolase	PFAM (EHN, Abhydrolase_1), SMART (TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR205581|c0_g1_i1	1524	880.68	-1.212	2.1121e-34	NA		PUA domain	PFAM (PUA), SMART (PUA)	No	FALSE
ovaries by stage	TR73827|c0_g1_i1	1527	479.81	1.3393	2.1975e-34	NA	VHA14	Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells	PFAM (ATP-synt_F)	No	FALSE
ovaries by stage	TR239257|c2_g1_i2	1530	35.358	1.5802	2.3487e-34	NA		NA	SMART (COIL, TRANS)	No	FALSE
ovaries by stage	TR237525|c1_g1_i2	1531	184.11	-1.4937	2.386e-34	NA		RNA pseudouridylate synthase	PFAM (PseudoU_synth_2), SMART (COIL)	No	FALSE
ovaries by stage	TR202110|c1_g2_i1	1532	411.11	-1.4596	2.4151e-34	NA		PRP1 splicing factor, N-terminal	PFAM (PRP1_N, TPR_2, TPR_1), SMART (HAT, COIL, TPR)	No	FALSE
ovaries by stage	TR98320|c0_g1_i1	1535	589.61	7.5655	2.513e-34	NA		NA	SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR206285|c1_g11_i1	1536	29.828	1.8492	2.5156e-34	NA	FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	PFAM (PAPS_reduct, MoCF_biosynth), SMART (MoCF_biosynth, COIL)	No	FALSE
ovaries by stage	TR245266|c6_g1_i1	1539	70.053	-2.04	2.7523e-34	NA	PC	Chromo (CHRromatin Organisation MOdifier) domain	PFAM (Chromo, Tudor-knot), SMART (CHROMO, COIL)	No	FALSE
ovaries by stage	TR255052|c0_g1_i1	1540	288.19	-1.8326	2.8091e-34	NA		Nucleolar protein 12 (25kDa)	PFAM (Nop25), SMART (COIL)	No	FALSE
ovaries by stage	TR197399|c0_g2_i1	1542	329.1	-1.3792	3.0133e-34	NA		Sm-like protein	PFAM (LSM), SMART (Sm)	No	FALSE
ovaries by stage	TR256690|c1_g1_i4	1543	157.29	-1.1115	3.2457e-34	NA		cAMP-dependent protein kinase inhibitor	PFAM (PKI)	No	FALSE
ovaries by stage	TR228535|c0_g2_i1	1544	227.67	8.5396	3.4078e-34	NA		Protein of unknown function (DUF1679)	PFAM (APH, DUF227, DUF1679, Choline_kinase), SMART (CHK)	No	FALSE
ovaries by stage	TR275580|c0_g1_i1	1546	3.8452	6.3231	3.4757e-34	NA		transferase activity, transferring phosphorus-containing groups	PFAM (DUF227, DUF1679, APH, Choline_kinase), SMART (CHK, COIL)	No	FALSE
ovaries by stage	TR285700|c0_g1_i1	1547	121.16	6.3381	3.4816e-34	NA	CYP6G1	cytochrome P450	PFAM (p450), SMART (TRANS)	No	FALSE
ovaries by stage	TR275773|c0_g1_i1	1551	42.801	2.6097	3.8257e-34	NA		ec 1.1.3.15	PFAM (FMN_dh, Glu_synthase, IMPDH)	No	FALSE
ovaries by stage	TR229255|c0_g1_i1	1555	75.911	-1.8942	4.0795e-34	NA	UBN1	ubinuclein 1	SMART (COIL)	No	FALSE
ovaries by stage	TR280924|c0_g1_i1	1556	98.868	-2.4817	4.2439e-34	NA		Thymidylate synthase	PFAM (Thymidylat_synt)	No	FALSE
ovaries by stage	TR255748|c0_g1_i1	1558	138.18	-1.5389	4.412e-34	NA	CAF1	Histone-binding protein RBBP4 or subunit C of CAF1 complex	PFAM (WD40, CAF1C_H4-bd), SMART (WD40)	No	FALSE
ovaries by stage	TR237525|c0_g1_i1	1560	190.9	-1.4882	4.5716e-34	NA	MAPRE3	Microtubule-associated protein RP EB family member 3	PFAM (CH, EB1), SMART (COIL)	No	FALSE
ovaries by stage	TR215795|c0_g1_i1	1561	109.88	-1.2955	4.8511e-34	cullin-5	CUL-5	K10612 cullin 5	PFAM (Cullin_Nedd8, Cullin), SMART (Cullin_Nedd8, CULLIN, COIL)	No	FALSE
ovaries by stage	TR226550|c2_g1_i2	1565	162.83	-2.3131	5.0099e-34	NA		THO complex subunit	PFAM (RRM_1), SMART (RRM, FoP_duplication)	No	FALSE
ovaries by stage	TR211449|c0_g2_i1	1567	39.973	1.7338	5.2046e-34	ICDH		Isocitrate dehydrogenase	PFAM (Iso_dh)	No	FALSE
ovaries by stage	TR233876|c45_g13_i1	1569	359.99	-1.1961	5.5548e-34	qkr		KH domain-containing, RNA-binding, signal transduction-associated protein	PFAM (KH_1), SMART (KH)	No	FALSE
ovaries by stage	TR251781|c0_g2_i1	1570	82.391	-1.2834	5.5932e-34	NA		Inherit from NOG: tudor domain containing 5	PFAM (TUDOR, RRM_1, zf-MYND, zf-C3HC4), SMART (TUDOR, COIL, RRM, RING)	No	FALSE
ovaries by stage	TR261599|c1_g1_i1	1571	74.516	-1.8846	5.7e-34	NA		3-oxo-5-alpha-steroid 4-dehydrogenase 	PFAM (Steroid_dh, DUF1295), SMART (TRANS)	No	FALSE
ovaries by stage	TR263548|c0_g1_i4	1572	28.496	6.3075	5.7296e-34	NA		GATA binding protein	PFAM (GATA), SMART (ZnF_GATA)	No	FALSE
ovaries by stage	TR208854|c0_g1_i2	1574	345.47	-1.234	5.9749e-34	NA		breast cancer type 2 susceptibility protein	PFAM (BRCA2, BRCA-2_OB3, BRCA-2_OB1, BRCA-2_helical, Tower), SMART (COIL)	No	FALSE
ovaries by stage	TR273072|c1_g1_i3	1575	106.23	5.6719	6.1235e-34	NA		EB module	PFAM (EB), SMART (SIGNAL, EGF_like, TRANS, EGF)	No	FALSE
ovaries by stage	TR256349|c0_g1_i3	1576	11.673	3.5243	6.1528e-34	NA		sodium-dependent phosphate transporter	PFAM (MFS_1), SMART (TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR135345|c0_g1_i1	1578	59.83	-1.9267	6.3794e-34	NA		Inherit from biNOG: arginine serine-rich coiled-coil 2	PFAM (Sporozoite_P67), SMART (COIL)	No	FALSE
ovaries by stage	TR242831|c0_g2_i1	1580	125.06	1.3638	6.4306e-34	NA		Nicotinate phosphoribosyltransferase	PFAM (NAPRTase)	No	FALSE
ovaries by stage	TR221834|c1_g1_i1	1582	163.35	1.1598	6.6268e-34	NA		Inositol-pentakisphosphate 2-kinase	PFAM (Ins_P5_2-kin), SMART (COIL)	No	FALSE
ovaries by stage	TR254122|c1_g1_i1	1583	309.07	1.53	6.8342e-34	NA		cytochrome	PFAM (Cyt-b5), SMART (Cyt-b5, TRANS)	No	FALSE
ovaries by stage	TR231222|c2_g1_i7	1591	58.535	2.0051	7.8905e-34	NA		52 kDa repressor of the inhibitor of the protein	PFAM (hATC), SMART (ZnF_TTF)	No	FALSE
ovaries by stage	TR280420|c0_g1_i1	1592	87.999	-1.1839	8.1063e-34	YL-1	YL-1	vacuolar protein sorting-associated protein 72	PFAM (YL1, YL1_C, IRS), SMART (YL1_C, COIL)	No	FALSE
ovaries by stage	TR220062|c4_g1_i1	1594	6.959	7.4438	8.7796e-34	cycle	CYC	PAS fold	PFAM (PAS_3, PAS, HLH, PAS_2), SMART (PAS, HLH, PAC, TRANS, SIGNAL)	No	FALSE
ovaries by stage	TR227620|c0_g2_i1	1596	39.774	2.4482	9.2656e-34	NA		Aldehyde dehydrogenase	PFAM (Aldedh)	No	FALSE
ovaries by stage	TR252274|c0_g1_i1	1597	54.869	6.3545	9.3532e-34	NA	PGC	progastricsin (pepsinogen C)	PFAM (Asp, A1_Propeptide), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR261596|c1_g1_i1	1598	4001.3	7.0892	9.7178e-34	cystatin-1	CST1	Cystatin	PFAM (Cystatin), SMART (CY, SIGNAL)	No	FALSE
ovaries by stage	TR230820|c7_g2_i1	1599	28.603	5.095	1.0441e-33	NA	IRK2	Inwardly rectifying K channel	PFAM (IRK), SMART (TRANS)	No	FALSE
ovaries by stage	TR244786|c0_g1_i2	1601	117.7	7.0051	1.1879e-33	NA		NA	SMART (SIGNAL, TRANS, ZnF_C2H2, COIL, VWA)	No	FALSE
ovaries by stage	TR201828|c0_g2_i2	1604	48.02	2.4854	1.2462e-33	NA		to Tigger transposable element-derived protein 6	PFAM (DDE, Transposase_Tc5, CENP-B_N, ARID), SMART (CENPB, ZnF_C2H2, COIL, ARID)	No	FALSE
ovaries by stage	TR286093|c0_g1_i2	1606	18.443	5.2635	1.4082e-33	NA		ec 3.5.1.14	PFAM (Peptidase_M20, M20_dimer, Peptidase_M28), SMART (ZnF_C2H2)	No	FALSE
ovaries by stage	TR219323|c0_g1_i1	1608	100.44	-1.7559	1.4713e-33	NA		Required for male and female viability, sex determination and dosage compensation. Involved in the female- specific splicing of Sxl transcripts. Required for proper inclusion of regulated exons in Ubx transcripts, leading to isoforms Ia b and IIa b	SMART (COIL)	No	FALSE
ovaries by stage	TR207182|c0_g1_i4	1609	77.098	-1.9577	1.4873e-33	NA		Nocturnin	PFAM (Exo_endo_phos)	No	FALSE
ovaries by stage	TR251498|c0_g2_i2	1610	40.572	3.7589	1.5268e-33	NA		NA	SMART (COIL)	No	FALSE
ovaries by stage	TR244999|c2_g1_i2	1612	1391.5	-1.5175	1.6774e-33	NA		NA	SMART (SIGNAL, COIL, TRANS)	No	FALSE
ovaries by stage	TR197662|c2_g1_i1	1615	161.44	1.1251	1.8717e-33	NA		NADH-ubiquinone oxidoreductase Fe-S protein 7	PFAM (Oxidored_q6)	No	FALSE
ovaries by stage	TR93439|c0_g1_i1	1616	215.43	-1.2766	1.9075e-33	Cdk10	CDC2RK	S_TKc	PFAM (Pkinase_Tyr, Pkinase), SMART (S_TKc)	No	FALSE
ovaries by stage	TR201495|c6_g3_i1	1617	501.62	3.1467	1.9244e-33	cathepsin	CTSE	cathepsin	PFAM (Asp, A1_Propeptide), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR241419|c0_g2_i3	1618	30.714	-2.0943	1.9244e-33	NA		Inherit from biNOG: centrosomal protein 135kDa	SMART (COIL, TRANS)		FALSE
ovaries by stage	TR284689|c0_g1_i2	1621	63.2	-1.7299	2.0352e-33	NA		Low-density lipoprotein receptor domain class A	PFAM (Ldl_recept_a, SEA), SMART (LDLa, TRANS, SEA)	No	FALSE
ovaries by stage	TR216515|c0_g2_i1	1623	217.3	-1.0949	2.119e-33	NA		Inherit from biNOG: nuclear receptor binding factor 2	PFAM (DUF1875), SMART (COIL)	No	FALSE
ovaries by stage	TR224487|c2_g1_i2	1628	89.949	-1.6181	2.3026e-33	NA		ZnF_ZZ	PFAM (Myb_DNA-binding, ZZ), SMART (SANT, ZnF_ZZ)	No	FALSE
ovaries by stage	TR197532|c0_g1_i1	1630	249.69	-1.4943	2.6943e-33	NA	PEN	CPL (NUC119) domain	PFAM (CPL), SMART (Pumilio, COIL)	No	FALSE
ovaries by stage	TR252866|c1_g1_i2	1631	336.93	-1.2816	2.6957e-33	NA		protein arginine n-methyltransferase	PFAM (PrmA, MTS, Methyltransf_11, CMAS, PRMT5, Methyltransf_9, Met_10)	No	FALSE
ovaries by stage	TR281611|c0_g1_i1	1632	124.64	-1.5328	2.8032e-33	NA	WFS1	Inherit from biNOG: Wolfram syndrome 1	SMART (TRANS)	No	FALSE
ovaries by stage	TR198960|c0_g1_i1	1633	105.26	-1.6215	2.8333e-33	NA	BRD8	Bromodomain	PFAM (Bromodomain), SMART (COIL, BROMO, ZnF_U1, ZnF_C2H2, TRANS)	Yes	TRUE
ovaries by stage	TR240612|c0_g4_i1	1635	4345.8	-1.2856	3.053e-33	NA	SQD	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PFAM (RRM_1), SMART (RRM)	No	FALSE
ovaries by stage	TR242019|c0_g1_i1	1636	202.02	1.4924	3.0618e-33	RF1		Peptide chain release factor	PFAM (RF-1, PCRF), SMART (PCRF, COIL)	No	FALSE
ovaries by stage	TR221434|c0_g3_i1	1642	163.92	-1.1141	3.323e-33	NA	RBM39	RRM_2	PFAM (RRM_1), SMART (RRM, RRM_2)	No	FALSE
ovaries by stage	TR236380|c0_g2_i1	1643	663.84	7.8207	3.331e-33	NA		Inherit from COG: YD repeat protein	SMART (TRANS)	No	FALSE
ovaries by stage	TR261996|c2_g1_i1	1647	148.9	1.977	3.5927e-33	NA		Amidase	PFAM (Amidase), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR206322|c1_g1_i1	1648	48.037	-1.7145	3.7909e-33	NA		Ca-activated cl channel protein	PFAM (CLCA_N, DUF1973, VWA, VWA_CoxE, CUB), SMART (TRANS, VWA, SIGNAL, FN3, CUB)	No	FALSE
ovaries by stage	TR267485|c3_g1_i2	1651	141	6.4237	3.9541e-33	NA	HEX-A	hexokinase	PFAM (Hexokinase_1, Hexokinase_2)	No	FALSE
ovaries by stage	TR198249|c0_g1_i1	1652	23.094	6.0139	4.0292e-33	NA		Sodium nucleoside cotransporter	PFAM (Nucleos_tra2_N, Nucleos_tra2_C, Gate), SMART (TRANS)	No	FALSE
ovaries by stage	TR250107|c0_g1_i1	1661	83.998	5.1139	4.8167e-33	NA		Multiple inositol polyphosphate phosphatase	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR242993|c2_g5_i9	1662	388.86	1.557	4.8681e-33	NA	PAST1	Dynamin family	PFAM (Dynamin_N, GTP_EFTU, Gtr1_RagA), SMART (EH, TRANS)	No	FALSE
ovaries by stage	TR224452|c0_g1_i1	1664	20.347	-5.7928	5.0996e-33	torso-like	TSL	torso-like protein	PFAM (MACPF), SMART (SIGNAL, MACPF, TRANS)	No	FALSE
ovaries by stage	TR254128|c0_g1_i1	1665	223.97	-1.1217	5.4509e-33	NA		N6-adenosine-methyltransferase	PFAM (MT-A70), SMART (COIL)	No	FALSE
ovaries by stage	TR207266|c0_g4_i1	1673	82.775	-1.7443	6.0486e-33	NA		Required for proper 34S pre-rRNA processing and 60S ribosome subunit assembly (By similarity)	PFAM (UPF0113), SMART (PUA)	No	FALSE
ovaries by stage	TR205588|c5_g1_i5	1675	166.24	-2.5231	6.2392e-33	NA	CTBP	C-terminal binding protein	PFAM (2-Hacid_dh_C, 2-Hacid_dh, NAD_binding_2)	No	FALSE
ovaries by stage	TR262761|c1_g3_i3	1676	17.153	2.7411	6.399e-33	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1), SMART (COIL, ZnF_C2HC)	No	FALSE
ovaries by stage	TR213369|c0_g5_i3	1677	71.771	-1.8086	6.5519e-33	DDB2	DDB2	Damage-specific DNA binding protein 2, 48kDa	PFAM (WD40), SMART (WD40)	No	FALSE
ovaries by stage	TR246980|c7_g2_i4	1683	47.572	2.8102	7.603e-33	NA	OSI_12899	Retrotransposon protein	PFAM (RVT_1, Exo_endo_phos), SMART (TRANS, COIL)	No	FALSE
ovaries by stage	TR226550|c2_g1_i1	1685	606.73	-1.1595	8.2281e-33	NA		THO complex subunit	PFAM (RRM_1), SMART (RRM, FoP_duplication)	No	FALSE
ovaries by stage	TR275809|c2_g4_i2	1688	28.36	-2.5293	8.5861e-33	NA		Origin recognition complex subunit	PFAM (ORC3_N), SMART (SIGNAL, TRANS)	No	FALSE
ovaries by stage	TR219367|c0_g2_i2	1689	107.46	1.0276	8.7252e-33	Rab39	RAB39	Ras-related protein	PFAM (Miro, Arf, Ras, Gtr1_RagA), SMART (RAB)	No	FALSE
ovaries by stage	TR133738|c0_g1_i1	1691	1416.9	1.5557	8.9008e-33	NA	FER1HCH	Ferritin-like domain	PFAM (Ferritin), SMART (SIGNAL)	No	FALSE
ovaries by stage	TR262323|c5_g1_i2	1692	133.08	-2.4032	9.2833e-33	NA	NEUR	K01931 protein neuralized EC 6.3.2.19	PFAM (Neuralized), SMART (NEUZ, RING, COIL)	No	FALSE
ovaries by stage	TR224172|c5_g7_i2	1696	15.198	2.7617	9.5925e-33	NA		Pfam:RnaseH	PFAM (RnaseH, RVT_1, Exo_endo_phos)	No	FALSE
ovaries by stage	TR227319|c4_g4_i2	1697	72.584	-2.5512	9.6034e-33	NA		KISc	PFAM (Kinesin), SMART (COIL, KISc, CXC)	No	FALSE
ovaries by stage	TR221397|c0_g3_i1	1698	9.7288	4.7841	9.7827e-33	NA		cytochrome P450	PFAM (p450), SMART (TRANS)	No	FALSE
ovaries by stage	TR254807|c0_g3_i2	1705	46.505	1.971	1.2037e-32	NA		Sugar (and other) transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	No	FALSE
ovaries by stage	TR199937|c0_g1_i1	1706	338.74	-1.4437	1.2853e-32	NA		K00615 transketolase EC 2.2.1.1	PFAM (Transketolase_N, Transket_pyr, Transketolase_C, E1_dh, XFP_N, TPP_enzyme_C), SMART (Transket_pyr)	No	FALSE
ovaries by stage	TR214092|c0_g1_i2	1709	28.35	-3.0544	1.4184e-32	NA		Pfam:efhand_2	PFAM (efhand_1, ZZ, efhand_2), SMART (ZnF_ZZ, COIL)	No	FALSE
ovaries by stage	TR239385|c0_g1_i1	1710	232.56	7.6266	1.4184e-32	NA		facilitated trehalose transporter Tret1-like	PFAM (MFS_1, Sugar_tr, UNC-93, Folate_carrier), SMART (TRANS)	No	FALSE
ovaries by stage	TR264576|c6_g1_i1	1711	33.818	6.1298	1.4857e-32	NA		NA	SMART (SIGNAL, TRANS, COIL)	No	FALSE
ovaries by stage	TR280712|c0_g11_i2	1713	5.9209	3.3591	1.5348e-32	NA		Pfam:RnaseH	PFAM (RnaseH)	No	FALSE
ovaries by stage	TR229896|c0_g1_i1	1715	492.85	2.1614	1.5734e-32	FHL2		Four and a half lim domains	PFAM (LIM, PET), SMART (LIM)	No	FALSE
ovaries by stage	TR243748|c2_g1_i1	1717	25.828	-3.5543	1.67e-32	NA		LEM domain	PFAM (LEM, Ank), SMART (ANK, LEM, COIL)	No	FALSE
ovaries by stage	TR197591|c0_g1_i1	1718	54.638	-1.5999	1.6892e-32	NA		Pfam:Misat_Myo_SegII	PFAM (Misat_Myo_SegII, Tubulin), SMART (COIL)	No	FALSE
